date,region,city,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,cereals and tubers,Wheat flour (locally processed),50 KG,actual,Retail,ILS,82,25
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,11.2,3.4146
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,10,3.0488
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,37.8,11.5244
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,14,4.2683
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,51,15.5488
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,18,5.4878
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Labaneh,500 G,actual,Retail,ILS,6.4,1.9512
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,6.8,2.0732
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,83,25.3049
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Yogurt,500 G,actual,Retail,ILS,6,1.8293
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.4573
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Sugar,KG,actual,Retail,ILS,2.5,0.7622
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Tea,KG,actual,Retail,ILS,12,3.6585
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,6,1.8293
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,1.5,0.4573
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,oil and fats,Oil (maize),3 L,actual,Retail,ILS,24,7.3171
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,oil and fats,Oil (olive),KG,actual,Retail,ILS,31.9,9.7256
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,5.4,1.6463
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,pulses and nuts,Lentils,KG,actual,Retail,ILS,5,1.5244
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,4,1.2195
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,3.5,1.0671
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,2.3,0.7012
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,3.3,1.0061
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,3.1,0.9451
4/15/2021,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,1.5,0.4573
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,cereals and tubers,Bread,KG,actual,Retail,ILS,2.3,0.7012
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,1.6,0.4878
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,141.7,43.2012
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,cereals and tubers,Wheat flour (locally processed),50 KG,actual,Retail,ILS,82,25
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,10.7,3.2622
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,11,3.3537
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,35.8,10.9146
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,14,4.2683
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,47.5,14.4817
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,19.6,5.9756
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Labaneh,500 G,actual,Retail,ILS,7.5,2.2866
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,6.1,1.8598
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,83.6,25.4878
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Yogurt,500 G,actual,Retail,ILS,6.7,2.0427
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.4573
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,miscellaneous food,Sugar,KG,actual,Retail,ILS,2.5,0.7622
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,miscellaneous food,Tea,KG,actual,Retail,ILS,12.8,3.9024
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,6,1.8293
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,2,0.6098
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,oil and fats,Oil (maize),3 L,actual,Retail,ILS,23.2,7.0732
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,oil and fats,Oil (olive),KG,actual,Retail,ILS,29.7,9.0549
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,5.9,1.7988
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,pulses and nuts,Lentils,KG,actual,Retail,ILS,5.7,1.7378
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,4.1,1.25
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,3.9,1.189
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,1.7,0.5183
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,3.4,1.0366
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,2.6,0.7927
4/15/2021,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,1.3,0.3963
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,Bread,KG,actual,Retail,ILS,4,1.2195
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,2.96,0.9024
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,128.92,39.3058
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,138,42.0732
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,17.36,5.2927
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,13.8,4.2073
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,50,15.2439
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,13.6,4.1463
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,81.88,24.9634
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,22.6,6.8902
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Labaneh,500 G,actual,Retail,ILS,8.61,2.625
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.03,2.1433
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,84.64,25.8049
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4.6,1.4024
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Salt,KG,actual,Retail,ILS,2,0.6098
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.94,1.2012
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Tea,KG,actual,Retail,ILS,16.2,4.939
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,5.95,1.814
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.5,1.372
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,oil and fats,Oil (maize),3 L,actual,Retail,ILS,24.91,7.5945
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,oil and fats,Oil (olive),KG,actual,Retail,ILS,33.67,10.2652
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,8.1,2.4695
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,pulses and nuts,Lentils,KG,actual,Retail,ILS,7,2.1341
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,8,2.439
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,5.33,1.625
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,3.46,1.0549
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,6.92,2.1098
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,4.46,1.3598
4/15/2021,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,3.33,1.0152
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,Bread,KG,actual,Retail,ILS,4,1.2195
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,3.68,1.122
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,128.42,39.1524
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,125,38.1098
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,15.71,4.7896
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,13,3.9634
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,49.83,15.1921
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,15.18,4.628
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,86.5,26.372
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,25.71,7.8384
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Labaneh,500 G,actual,Retail,ILS,7.95,2.4238
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,6.54,1.9939
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,85,25.9146
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4.27,1.3018
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.4573
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.35,1.0213
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Tea,KG,actual,Retail,ILS,16.11,4.9116
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,5.95,1.814
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.5,1.372
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,oil and fats,Oil (maize),3 L,actual,Retail,ILS,25.45,7.7591
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,oil and fats,Oil (olive),KG,actual,Retail,ILS,30.45,9.2835
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,7.13,2.1738
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,pulses and nuts,Lentils,KG,actual,Retail,ILS,6.25,1.9055
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,8.17,2.4909
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,5.33,1.625
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,3.09,0.9421
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,8.82,2.689
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,4.05,1.2348
4/15/2021,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,3.14,0.9573
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,Bread,KG,actual,Retail,ILS,3.5,1.0671
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,3.13,0.9543
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,132,40.2439
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,130,39.6341
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,16.25,4.9543
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,16,4.878
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,51.9,15.8232
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,14.93,4.5518
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,81.11,24.7287
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,22.71,6.9238
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Labaneh,500 G,actual,Retail,ILS,8.9,2.7134
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7,2.1341
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,86.36,26.3293
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4,1.2195
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Salt,KG,actual,Retail,ILS,1.79,0.5457
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Sugar,KG,actual,Retail,ILS,3,0.9146
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Tea,KG,actual,Retail,ILS,15.87,4.8384
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,5.95,1.814
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.84,1.4756
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,oil and fats,Oil (maize),3 L,actual,Retail,ILS,25.11,7.6555
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,oil and fats,Oil (olive),KG,actual,Retail,ILS,28,8.5366
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,7,2.1341
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,pulses and nuts,Lentils,KG,actual,Retail,ILS,5.4,1.6463
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,4.67,1.4238
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,4.38,1.3354
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,3,0.9146
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,3.92,1.1951
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,3,0.9146
4/15/2021,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,2.04,0.622
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,Bread,KG,actual,Retail,ILS,4,1.2195
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,3,0.9146
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,133.75,40.7774
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,132,40.2439
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,16,4.878
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,15,4.5732
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,51.67,15.753
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,14.1,4.2988
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,91.67,27.9482
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,22.25,6.7835
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Labaneh,500 G,actual,Retail,ILS,9,2.7439
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.42,2.2622
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,85,25.9146
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Yogurt,500 G,actual,Retail,ILS,5,1.5244
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,miscellaneous food,Salt,KG,actual,Retail,ILS,2,0.6098
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,miscellaneous food,Sugar,KG,actual,Retail,ILS,4,1.2195
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,miscellaneous food,Tea,KG,actual,Retail,ILS,15,4.5732
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,5.95,1.814
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,oil and fats,Oil (maize),3 L,actual,Retail,ILS,26.5,8.0793
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,oil and fats,Oil (olive),KG,actual,Retail,ILS,33.83,10.314
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,8.25,2.5152
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,pulses and nuts,Lentils,KG,actual,Retail,ILS,7.2,2.1951
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,9.25,2.8201
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,4.33,1.3201
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,2.29,0.6982
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,5.5,1.6768
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,3.46,1.0549
4/15/2021,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,2.71,0.8262
4/15/2021,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,cereals and tubers,Bread,KG,actual,Retail,ILS,4,1.2195
4/15/2021,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,2.63,0.8018
4/15/2021,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,133,40.5488
4/15/2021,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,132,40.2439
4/15/2021,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,16.53,5.0396
4/15/2021,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,16,4.878
4/15/2021,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,50,15.2439
4/15/2021,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,14.36,4.378
